Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID 
200526705,04/15/2003,5153,43,X,Employee Dies From Chemical Burns,0751910
200630754,04/18/2002,5082,50,X,Employee Died From Exposure To Chemical,0316400
200527075,07/18/2003,0291,40,X,Employee Died From Chemical Inhalation Inside A Tank,0751910
202633715,06/28/2011,9511,73,X,Employee Is Struck And Killed By Flatbed Truck,0950633
202494134,07/28/2010,1711,72,X,Worker Installling Flue Is Killed In Fall From Ladder,0215000
200678456,06/29/2011,0782,69,X,Employee Is Killed Crushed By Skid Steer,0418800
202081154,06/07/2011,2086,6,X,Backing Truck Crushes And Kills Dock Worker,0453730
202508560,08/19/2011,1742,35,X,Employee Dies Of Heart Attack,0950622
200613388,03/03/2011,3273,16,X,Worker Is Killed In Slip And Fall On Icy Surface,0111700
202491239,02/02/2011,8211,22,X,Worker Is Killed In Workplace Shooting,0950621
200802395,06/03/2010,4512,4,X,Employee Dies From Chemical Exposure,0523300
200742641,06/07/2011,4212,4,X,Waste Worker Killed Crossing The Street For Trash Can,0213100
201103017,08/27/2002,1623,46,X,Employee Dies After Inhaling Chemical Vapors,0950624
200997864,07/29/2009,8062,9,X,Employee Dies After Chemical Exposure,0551800
202005617,08/20/2011,4491,31,X,Employee Is Killed In Fall In Hold Of Ship,0317000
200263853,04/15/2010,4911,94,X,Worker Is Electrocuted After Falling Into Switch Gear,0627100
200604825,08/24/2011,4231,14,X,Employee Is Caught Between Trailer And Jifflox And Is Killed,0625500
202064333,07/02/2011,3731,61,X,One Employee Dies And One Is Burned In Painting Flash Fire,0420100
200824431,04/19/2010,7533,90,X,Worker Is Killed After Welding On Used 55-Gallon Drums,0521400
200375202,08/18/2010,2421,60,X,Sawmill Worker Dies After Being Struck By Log,0454510
201752011,10/27/2010,4731,42,X,Worker Is Crushed Loading Wind Turbine Parts Onto Flatcars,0830600
202626602,08/24/2011,7549,13,X,Employee Is Killed When Struck By Oncoming Vehicle,0352410
201863040,05/06/2010,4923,33,X,Employee Is Killed When Struck By Wall From Home Explosion,0830100
201492543,07/31/2009,2879,8,X,Employee Dies From Chemical Inhalation,0950625
201408374,06/06/2011,1731,98,X,Employee Suffers From Heart Attack,0552651
200644326,11/03/2008,2421,65,X,Welder Dies In Propane Fire And Explosion,0627700
201859931,01/23/2009,7538,60,X,Tire Service Worker Is Kiled In Rim Wheel Explosion,0452110
200998888,06/08/2011,1611,96,X,Employee Is Injured When Struck By Vehicle,0551800
200632297,10/22/2010,1771,51,X,Pump Truck Hits Overhead Wires And Kills Concrete Worker,0316400
200515401,08/15/2011,"1761,4931",43,X,Employee Is Killed After Contacting Energized Power Line,0552700
200534147,03/26/2011,2032,9,X,Worker Is Killed When Pulled Into Auger,0751910
201345477,08/20/2010,1389,18,X,Employee Dies In Explosion,0729700
200645109,08/23/2011,1799,19,X,Employee Dies Of Heat Stroke,0627700
201494127,10/26/2010,0171,46,X,Worker Is Killed When Clothes Become Entangled In Machine,0950625
200902468,04/22/2010,2621,87,X,Worker Is Killed After Being Dragged Under Forklift,0418400
201773504,03/19/2010,4493,36,X,Pleasure Boat Explosion Kills Owner,0213900
201924495,07/18/2008,7539,79,X,Employee Is Killed In Tank Explosion,0626700
201345758,06/16/2011,1761,89,X,Employee Is Killed In Fall From Roof,0729700
201924891,07/07/2009,4959,52,X,Employee Is Killed In Tank Explosion,0626700
202023826,08/16/2011,1791,42,X,Employee Is Killed When Struck Head Against A Steel Pole,0316100
200359412,06/07/2011,1623,97,X,Employee Is Killed In Manhole From Suffocation,0453710
201127487,04/18/2010,5541,92,X,Worker Is Electrocuted Changing Fluorescent Light Bulbs,0950613
200090850,07/01/2010,0782,80,X,Lawn Care Worker Is Struck And Killed By Automobile,0112300
202466132,06/22/2008,0161,84,X,Employee Is Killed And Others Burned In Drum Explosion,0950643
200556058,04/12/2010,1381,98,X,Drill Rig Worker Is Killed When Hit By Air Hoist Equipment,0625700
201763661,05/15/2010,3731,30,X,One Employee Dies And One Seriously Injured In Explosion,0626600
201210317,06/05/2011,1799,100,X,Employee Drowns,0257210
202528402,01/28/2011,3272,30,X,"One Worker Killed, Another Injured, Clearing Jammed Machine",0420600
200541977,04/20/2010,0783,88,X,Worker Is Electrocuted While Trimming Tree Limbs,0317500
200264075,12/25/2010,3441,33,X,Worker Loading Steel Girder Onto Truck Is Killed In Fall,0627100
202541488,04/19/2010,8052,89,X,Worker Dies From Head Trauma While Checking Supplies,0950641
200264174,06/08/2011,8641,3,X,Worker Killed Under Falling Equipment,0627100
200541381,03/24/2006,2869,24,X,Employee Dies After Being Sprayed By Chemical,0317500
200515039,04/12/2010,0181,100,X,Worker Dies From Causes Unrelated To Work,0552700
200644276,09/24/2008,1389,70,X,"Employee Is Burned In Oil Well Explosion, Later Dies",0627700
201781408,07/24/2011,0851,54,X,Employee Is Struck In Head By Hydraulic Ram Assembly,0936400
200264281,07/25/2011,3743,52,X,Employee Is Electrocuted When Contacted By Metal Torch,0627100
200452688,07/29/2010,4213,66,X,Worker Is Asphyxiated In Fall Into Trailer Of Cotton Seed,0418600
201391653,11/23/2007,8734,98,X,Employee Is Killed In Explosion And Fire,0552652
201044385,04/19/2010,6515,91,X,Worker Is Killed After Falling From Ladder,0953220
201771698,01/25/2002,3339,51,X,Five Employees Burned From Chemical Explosion,0213900
201942703,10/07/2008,1799,69,X,"One Employee Is Killed, Three Are Injured In Tank Explosion",0951510
201764008,10/16/2011,1611,2,X,Employee Is Killed By Drunk Driver In Construction Zone,0626600
202553400,08/22/2011,8641,28,X,Employee Is Killed By Possible Exposure To Carbon Monoxide,0950631
200632438,10/14/2011,1731,5,X,Employee Is Electrocuted In Contact With Overhead Power Line,0316400
200462554,07/30/2010,1731,21,X,Employee Is Killed In Propane Gas Explosion,0111400
201128337,06/27/2011,1721,77,X,"Employee Falls Off Ladder, Later Dies",0950613
201345824,03/03/2011,5211,17,X,Worker Dies From Embolism That Resulted From Ankle Injury,0729700
202586970,08/22/2011,1761,26,X,Employee Is Killed In Fall From Roof,0950614
201682176,08/17/2011,1629,39,X,Employee Drowns After Dozer Slips Into Water,1050210
202520136,06/29/2010,0761,85,X,Farm Worker Is Run Over And Crushed By Tractor And Trailer,0950624
200813251,07/25/2011,1389,48,X,Employee Is Killed When Struck By Counterweight Cable,0627510
202014759,06/22/2010,8052,26,X,Employee Dies From Propane Tank Explosion,0216000
200355279,09/11/2005,2819,31,X,Employee Dies From Severe Chemical Burn,0453710
200083954,06/30/2011,0782,65,X,Employee Is Killed Run Over By Loader,0112000
202635637,06/10/2011,1751,93,X,Employee Dies In Fall From Scissor Lift,0352410
202521472,07/25/2011,0241,51,X,Employee Head Is Crushed Between Dumpster Ad Trailer,0950624
200998938,06/20/2011,5039,83,X,Employee Dies Of Heart Attack,0551800
200690600,12/29/2003,7641,37,X,Employee Dies Of Chemical-Induced Heart Attack,0112600
200556330,02/01/2011,3312,23,X,"Worker Is Burned From Molten Metal, Later Dies",0625700
200621852,12/18/2001,4953,53,X,Employee Killed In Chemical Fire,0454721
201773629,10/24/2010,1761,48,X,Worker Is Killed By Fall Through Warehouse Roof,0213900
201321528,04/12/2010,3321,99,X,"Foundry Worker Is Burned By Molten Iron, Later Dies",0317900
200542009,07/06/2010,1799,75,X,Construction Worker Dies Of Heat Stroke,0317500
202560942,04/18/2010,5812,93,X,Worker Is Killed After Falling From Roof,0950411
200644821,08/16/2010,1622,63,X,Construction Worker Is Struck And Killed By Dirt Scraper,0627700
200534600,10/15/2011,1741,4,X,Employee Is Killed In Wall Collapse,0751910
202490959,12/23/2010,5149,34,X,Worker'S Unwitnessed Death Is Not Work-Related,0950621
200264133,03/02/2011,1795,19,X,Cranecollapsesstrikes Aerial Lift Kills One Worker At Scene,0627100
201562600,03/01/2011,3273,3,X,Employee Dies Of Toxic Chemical Exposure,0854910
200103760,07/03/2010,3316,79,X,Warehouse Worker Dies From Overhead Crane Accident Injuries,0522300
200785202,04/22/2011,5093,3,X,Welder Is Killed In Explosion While Cutting Fuel Tank,0626300
201321189,01/04/2008,2899,17,X,Employee Dies From Chemical Poisoning,0317900
202023792,12/19/2010,1796,37,X,Worker Dies After Being Crushed While Moving Cabinet,0316100
202023818,03/24/2011,1731,13,X,Worker Is Killed In Trench Collapse,0316100
200644607,01/06/2010,4212,40,X,"Propane Torch Causes Explosion, Killing Worker",0627700
200533255,01/14/2010,8062,5,X,Employee Dies From Chemical Burns When Cleaning Spill,0751910
200841633,02/27/2008,7549,93,X,Employee Is Killed In Tire Explosion,0524530
202567590,06/14/2011,1611,91,X,Employee Is Killed When Struck By Vehicle,0420600
202569323,03/21/2011,2813,6,X,Two Employees Are Killed In Explosion,0452110
202077301,01/31/2006,2869,25,X,Employees Are Injured In Chemical Explosion; One Dies,0453730
200625309,04/04/2009,2015,56,X,"Employee Is Burned In Fuel Tank Explosion, Is Killed",0454714
201763877,06/20/2011,3069,84,X,"Employee Is Run Over By Forklift, Later Dies",0626600
200542124,06/06/2011,1799,1,X,Employee Is Killed In Fuel Tank Explosion,0317500
200644193,08/27/2008,1389,75,X,Employee Is Killed In Explosion And Fire At Oil Well,0627700
200151454,04/14/2010,7538,96,X,Worker Is Crushed Between Dump Truck Body And Frame,0214700
200261527,09/24/2001,2834,55,X,Employee Died In Chemical Fire And Explosion,0627100
201763778,01/19/2011,1541,32,X,Worker Dies In Fall From Roof,0626600
202081121,08/17/2011,1799,41,X,Employee Is Killed In Fall From Ladder,0453730
201860723,09/24/2010,2819,15,X,Three Employees Injured And One Dies In Dust Explosion,0452110
201273018,05/05/2010,2899,34,X,Employees Die From Severe Burns At Fire And Explosion,0418300
201942943,04/07/2011,4212,5,X,Five Employees Are Killed In Fire Works Explosion,0951510
201924438,06/11/2008,"2822,1629,1799,7349",85,X,"Explosion Kills One Employee, Injures Six Others",0626700
201076841,06/17/2011,7363,87,X,Employee Dies Of Non-Work-Related Medical Condition,0950632
202469052,08/30/2010,1521,17,X,Employee Is Killed In Explosion And Flash Fire,0950643
200841708,10/29/2008,1311,67,X,Employee Is Killed In Natural Gas Explosion,0524530
201573516,08/11/2008,1752,14,X,Two Employees' Killed In Chemical Explosion,0830500
202507166,07/31/2009,2879,7,X,Employee Dies After Chemical Inhalation,0950663
200713881,06/07/2010,1731,28,X,Employee Dies In Gas Line Explosion,0636900
201925021,12/04/2009,2911,44,X,"One Employee Is Killed In Boiler Explosion, Another Is Injur",0626700
202609335,06/29/2010,0722,86,X,Worker Dies Of Heart Attack After Harvesting Crops,0950633
201486107,09/12/2003,1711,38,X,Employee Killed In Chemical Explosion,0950627
200373827,01/17/2006,2299,26,X,Employees Are Burned By Hot Chemical; One Dies,0454510
200996353,11/19/2006,4923,23,X,Employee Is Killed By Chemical Explosion,0551800
202220760,06/01/2010,2411,29,X,Employee Dies In Propane Explosion,0111100
200626257,06/27/2011,4813,78,X,"Employee Struck By Overturned Bucket Truck, Later Dies",0454716
201924727,12/18/2008,2819,13,X,Employee Died From Possible Chemical Exposure,0626700
201273125,03/27/2011,3312,8,X,Worker Is Crushed By Coal Car And Chute,0418300
200533537,07/01/2010,1542,81,X,Construction Worker Is Struck And Killed By Falling Part,0751910
200802338,10/18/2009,2754,47,X,Employee Is Killed In Explosion,0523300
200203552,08/18/2010,4581,58,X,Airline Worker Falls From Baggage Tug And Is Killed,0418200
200758696,07/17/2008,5093,80,X,Employee Is Killed In Propane Explosion,0522500
200776532,10/12/2011,1623,10,X,Employee Is Killed In Fall From Communication Tower,0134000
200012961,08/23/2011,7011,16,X,Employee Falls Into Elevator Shaft And Is Killed,0729300
200632321,12/09/2010,3341,11,X,Two Employees Are Killed And One Later Dies In Explosion,0316400
202601985,07/01/2011,7999,62,X,Employee Falls And Later Dies,0551701
200996858,04/28/2008,1629,92,X,Two Employees Are Killed In Boiler Explosion,0551800
201128618,10/12/2011,1771,9,X,Employee Is Killed By Overturned Concrete Mixer Truck,0950613
202552840,03/24/2011,7381,12,X,Worker Dies From Natural Causes,0950631
200515245,01/29/2011,3678,29,X,Worker Dies After Hitting Head On Forklift,0552700
200713493,07/15/2008,3086,81,X,Fire And Explosion,0636900
201562147,06/30/2008,7692,82,X,Employee Is Killed In Tanker Trailer Explosion,0854910
200556207,09/24/2010,3499,16,X,Employee Impaled In Explosion,0625700
200534485,08/22/2011,1623,23,X,Employee Is Killed When Excavator Tips Over,0751910
200831568,07/07/2010,8059,25,X,Employee Is Killed And Another Is Injured In Explosion,0215600
202568978,03/21/2011,2813,7,X,"Two Employees Are Killed, One Is Injured In Explosion",0452110
200785244,07/02/2011,3273,59,X,Employee Is Killed By Fall In Silo Area Of Plant,0626300
200534287,06/07/2011,4221,5,X,Grain Engulfs Worker Who Dies From Asphyxia,0751910
200203677,06/25/2011,1711,80,X,Employee Is Killed When Skyjack Lift Falls Over,0418200
201354230,08/19/2011,7532,34,X,Employee Dies Of Possible Heart Attack While Painting,0419700
200813004,03/28/2010,4213,35,X,Employee Dies From Explosion And Burn Injuries,0627510
200999423,06/30/2011,3694,66,X,Employee Was Struck And Killed,0551800
202468633,04/15/2010,2869,95,X,Worker Is Electrocuted Operating Lift Near Electrical Lines,0950643
202601852,01/31/2011,9199,27,X,Worker Falls And Dies From Water Tower,0551701
202023743,08/16/2010,1721,62,X,Worker Dies After Falling From Lift,0316100
200041671,08/18/2010,2043,59,X,Worker Is Killed In Fall From Catwalk,0653510
200626323,10/15/2011,1761,3,X,Employee Is Killed In Fall From Roof,0454716
201562550,10/25/2010,2834,47,X,Worker Dies From Heart Attack In Factory Parking Lot,0854910
200678241,03/24/2011,1542,10,X,Road Construction Worker Is Crushed By Roller Machine,0418800
202568903,06/09/2011,1711,95,X,Employee Is Killed By Carbon Monoxide Poisoning,0452110
200571495,12/16/2010,1629,38,X,Worker Suffers Fatal Injuies When Struck By Excavator,0316700
200232445,06/30/2010,2631,84,X,Worker Drowns In Paper Pulping Machine,1032500
200411239,10/26/2010,8059,45,X,Worker Sustains Myocardial Infarction And Dies,0317300
200375640,08/24/2011,7992,15,X,"Employee Is Run Over By Golf Cart, Later Dies",0454510
200998748,10/27/2010,1796,43,X,Worker Dies After Falling Through Deteriorated Roof,0551800
200900835,01/11/2001,"8111,1799,4311",58,X,Employee Dies From Chemical Exposure,0418400
201312030,06/15/2009,5944,10,X,Employee Dies Of Chemical Exposure Or Heart Attack,0213400
201392404,07/05/2011,7999,56,X,Employee Is Killed By Fall After Contact With Power Line,0552652
201763943,08/17/2011,1611,40,X,Employee Is Killed After Hit By Vehicle,0626600
202079794,06/10/2008,4499,86,X,Employee Is Killed In Houseboat Explosion And Fire,0453730
202466900,11/04/2008,3479,64,X,Employee Dies After Drum Explosion With Flammable Residue To,0950643
200714038,09/15/2010,1381,56,X,Oil And Gas Well Worker Is Killed In Fall,0636900
200541928,09/03/2009,1711,48,X,Employee Is Killed When Thrown In Explosion,0317500
200514586,12/01/2007,2911,97,X,Employee Is Killed When Burned By Oil Tank Explosion,0552700
200515344,06/30/2011,"0783,2411,1799",64,X,Employee Falls From Tree And Dies,0552700
202568721,08/23/2011,1711,17,X,Employee Is Killed When Trench Collapses,0452110
201955580,08/24/2008,4212,76,X,Employee Is Killed In Tire Explosion,0522000
200264190,06/13/2011,1799,92,X,Employee Is Killed In Fall From Third-Floor Balcony,0627100
201863016,03/05/2009,5999,58,X,Employee Is Killed In Explosion,0830100
200534501,08/22/2011,4911,25,X,Employee Is Killed In Fall From Wind Tower,0751910
202468849,06/17/2010,8734,27,X,Employee Is Killed In Explosion,0950643
201492261,01/16/2009,3499,61,X,Company Owner Is Killed In Air Tank Explosion,0950625
200776276,01/29/2011,8399,28,X,Homeless Shelter Worker Is Killed By Agitated Client,0134000
200357911,07/04/2009,7999,53,X,"Four Employees Are Killed, One Is Burned In Explosion",0453710
201391182,12/16/2005,2891,27,X,Employee Is Overcome By Chemical Vapors And Dies,0552652
201763885,06/26/2011,1389,79,X,Employee Is Killed When Gas Line Ball Valve Fails,0626600
202552691,03/02/2011,5093,21,X,Worker Is Killed By Falling Object,0950631
200264224,07/05/2011,7342,57,X,Employee Dies From Cerebral Aneurysm While Spraying Termites,0627100
201381373,06/18/2011,1741,85,X,Employee Is Killed In Fall From Roof,0214500
200758860,07/28/2009,2892,50,X,"Three Employees Are Injured In Explosion, One Later Dies",0522500
200203529,07/28/2010,0783,68,X,Worker In Tree Is Killed When Tree Falls,0418200
314202375,04/13/2010,5051,97,X,Metal Worker Is Caught And Killed In Polishing Machine,0418100
200555605,03/10/2009,4612,57,X,One Employee Is Killed And Injured In Explosion,0625700
201495181,06/16/2011,0173,1,X,Worker Is Killed When Run Over By Tractor,0950625
202553350,08/20/2011,4512,32,X,Employee Dies Of Heart Attack,0950631
200644839,08/13/2010,1389,20,X,"Employee Is Burned In Welding Explosion, Later Dies",0627700
202552584,02/01/2011,5812,25,X,Kitchen Worker Dies From Natural Causes,0950631
202553061,12/20/2010,1541,36,X,Worker Dies Of Natural Causes,0950631
200270817,04/01/2001,2079,56,X,Employee Killed When Chemical Burn Caused Toxic Shock,0524500
202089595,03/03/2011,3624,15,X,Worker Dies After Being Struck By Compressed Air Valve,0524700
200556553,06/16/2011,1794,90,X,Employee Dies After Fracturing Vertabra In Fall,0625700
200926087,07/25/2011,3714,49,X,Employee Found Unconscious With Head Injury,0355116
200644904,06/30/2010,1311,83,X,Worker Using Cutting Torch Is Killed When Tank Explodes,0627700
200552982,07/30/2003,2819,39,X,Employee Died From Exposure To Chemical,0625700
200622843,03/29/2004,2999,35,X,Employee Died After Exposure To Chemical Vapors,0454726
200991065,07/18/2003,3471,41,X,Employee Killed After Sustaining Chemical Burns,0551800
201562618,03/28/2011,3559,7,X,Worker Dies From Heart Attack,0854910
202530655,07/25/2011,4953,47,X,Employee Is Crushed Bewteen A Trailer And A Dock,0950635
200712321,08/26/2004,3728,34,X,"One Employee Killed, Two Injured In Chemical Fire/Explosion",0636900
202368429,07/06/2010,7992,76,X,Construction Worker Dies In Golf Course Sand Bunker,1055350
202508404,06/09/2011,1761,94,X,Employee Dies From Injuries Sustained In Fall From Roof,0950622
201763869,06/16/2011,4491,88,X,Employee Is Killed By Falling Load In Ship,0626600
200263556,09/17/2008,3724,71,X,Employee Is Killed In Rocket Propellant Explosion,0627100
201044500,10/22/2010,7011,50,X,Worker Killed In Fall From Ledge,0953220
202499471,05/18/2008,1799,89,X,Welder Is Killed In Tank Explosion,0352410
200033207,06/06/2008,4911,87,X,Explosion In Electrical Utility Vault Kills Worker,0521700
201573326,10/02/2007,1721,18,X,Five Employees Asphyxiated By Vapors From Chemical Fire,0830500
200922557,07/21/2010,1799,74,X,Structural Worker With Unconnected Harness Is Killed In Fall,0355125
200758993,09/15/2010,1761,57,X,Worker Is Killed By Fall From Roof,0522500
200604320,07/08/2009,1389,51,X,Employee Is Killed In Gas Line Explosion,0625410
201942976,06/27/2011,1629,76,X,Employee Is Killed When Tanker Truck Rolls Over,0951510
200031839,06/09/2003,7699,42,X,Employee Dies Of Chemical Vapor Inhalation,0521700
200033728,10/14/2010,4813,55,X,Truck Strikes Guy And Ejects Worker From Aerial Lift,0521700
200841716,10/29/2008,1389,66,X,"Employee Is Killed, Three Injured In Natural Gas Explosion",0524530
201523313,05/06/2009,3443,12,X,Employee Is Burned In Chemical Fire,0111500
201353950,01/02/2010,3679,42,X,Worker Cutting Tops Off Of Metal Drumjs Dies In Explosion,0419700
200031532,07/10/2002,5169,49,X,Chemical Explosion Kills One Employee And Injures Another,0521700
201363249,05/03/2008,"1541,7699",91,X,"One Employee Is Killed, Four Others Are Injured In Explosion",0419400
201043536,12/27/2007,"1794,4923",95,X,Employee Killed In Gas Leak Explosion In Trench,0953220
200212991,08/19/2011,1623,33,X,Employee Is Killed While Operating Trenching Machine,0626000
202501631,07/29/2010,0783,65,X,Tree Service Worker Is Killed By Falling Tree,0352430
200203560,07/15/2010,4911,23,X,Employee Is Burned And Killed In Explosion,0418200
201261245,07/18/2002,4231,48,X,Employee Killed When Struck By Falling Chemical Drums,0524200
201408317,11/24/2010,1761,39,X,Worker Falls Approximately 50 Feet,0552651
200552206,01/14/2002,"8999,2911",52,X,Employee Dies Of Chemical Burns,0625700
201345519,10/07/2010,2077,14,X,Two Employees Are Injured In Explosion. One Died,0729700
201363744,08/23/2011,5812,18,X,Employee Falls Overboard From Barge And Drowns,0419400
170365498,02/03/2001,1711,57,X,Employee Killed From Chemical Exposure- Has Brain Hemorrhage,0551800
200264273,07/25/2011,2421,50,X,Employee Is Overcome By Heat Exhaustion,0627100
201353505,12/19/2007,2869,96,X,Four Employees Are Killed In Plant Explosion; Two Injured,0419700
202567616,05/02/2011,8734,2,X,"Employee Is Burned In Explosion, Later Dies",0420600
200359651,06/27/2011,0783,75,X,Employee Is Killed When Struck By Tree,0453710
200023679,05/11/2010,1795,32,X,Employee Is Killed In Tank Explosion,0214200
200542066,12/09/2010,1311,10,X,One Employee Is Killed And One Is Injured In Explosion,0317500
202626990,07/29/2010,0783,67,X,Tree Service Worker Is Killed By Falling Tree,0352430
200002095,11/07/2005,3442,30,X,Employee Killed By Heart Attack After Chemical Exposure,0728500
201363066,09/11/2007,1381,19,X,Employee Dies Of Apparent Chemical Over Exposure,0419400
201562048,12/29/2007,1381,94,X,Worker Is Killed By Air Pressure Explosion While Drilling,0854910
200041572,03/02/2010,1629,37,X,Two Employees Are Killed; Two Employee Injured In Explosion,0653510
171044373,04/09/2008,2899,16,X,Chemical Worker Dies Of Respiratory Or Cardiovascular Event,0950621
200555985,01/06/2010,1311,41,X,Fire And Explosion From Leaking Natural Gas Kills Worker,0625700
200678209,01/28/2011,7999,31,X,Worker Placing Support Block Under Trailer Is Killed,0418800
202368916,08/19/2011,4213,37,X,Employee Is Killed In Motor Vehicle Accident,1055350
200674661,01/21/2004,7532,36,X,"Employee, Owner Burned, Killed In Chemical Waste Explosion",0418800
200626299,10/13/2011,1731,7,X,Employee Dies From Head Injury Received In Fall Down Steps,0454712
201283348,10/27/2010,3444,44,X,Worker Is Killed By Falling Part Struck By Forklift,0418100
202075073,08/23/2002,1799,47,X,Employee Is Killed When Chemical Vapors Ignite And Explode,0453730
202553335,08/18/2011,1542,38,X,Employee Dies Of Heart Attack,0950631
201562543,10/21/2010,1794,54,X,Worker Killed By Falling Concrete In Manhole,0854910
200645091,08/15/2011,1611,44,X,Employee Is Killed When Struck By Truck,0627700
201363470,11/21/2009,3731,45,X,Two Employees Die In Explosion,0419400
200357853,06/09/2009,"2013,1711,7361",55,X,Three Employees Killed And Fifteen Injured In Explosion,0453710
201523388,02/07/2010,1711,39,X,Four Employees Are Killed In Natural Gas Explosion,0111500
200714186,07/01/2011,4212,63,X,Employee Is Killed When Run Over By Landfill Compactor,0636900
Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID
200713956,08/18/2010,7534,61,X,Worker Is Struck And Killed By Exploding Tire,0636900
200358224,09/03/2009,0782,6,X,"Employee Collapses Spraying Chemical, Later Dies",0453710
200632412,10/17/2011,1799,1,X,Employee Dies From Injuries Received In Fall,0316400
202553343,08/19/2011,5651,36,X,Employee Is Crushed And Killed By Machine,0950631
200924298,11/27/2005,4731,28,X,Employee Dies From Chemical Ingestion,0355121
202602017,08/22/2011,4789,20,X,Employee Is Struck By Truck In Work Zone And Is Killed,0551701
200203727,08/20/2011,9711,30,X,Employee Is Crushed When Run Over By Truck,0418200
200203685,07/24/2011,2541,53,X,Employee Struck On Head By Hydraulic Ram Assembly,0418200
201956299,03/03/2011,7389,18,X,Worker Is Killed In Fall From Elevated Industrial Truck Part,0522000
200812881,06/27/2009,1389,54,X,Welder Is Killed By Water Transport Truck Tank Explosion,0627400
200923472,11/12/2005,1794,29,X,Employee Killed After Ingesting Toxic Chemical,0355125
201371465,02/01/2011,1389,24,X,Backing Truck Runs Over And Kills Worker,0317700
201751971,07/08/2010,8711,24,X,Employee Is Killed In Oil Tank Explosion,0830600
200041689,07/05/2010,0161,78,X,Agricultural Worker Dies Of Infection,0653510
201956224,10/21/2010,5511,53,X,Worker Falls From Ladder And Dies From Head Injury,0522000
200203537,07/28/2010,0782,69,X,Lawn Maintenance Worker Is Struck And Killed By Vehicle,0418200
202180253,07/28/2010,8063,71,X,Psychiatric Hospital Social Worker Dies From Heart Problems,0253660
170006902,10/01/2001,5191,54,X,Employee Died From Possible Chemical Exposure,1055350
200542025,07/22/2010,3339,22,X,Two Employees Die In Explosion,0317500
202491528,03/24/2011,8051,11,X,Hospital Worker Dies Due To Mrsa Infection,0950621
202574240,06/29/2011,7513,68,X,Employee Is Killed Crushed Under Falling Trailer,0352440
200515468,10/12/2011,1731,11,X,Employee Is Electrocuted,0552700
201363306,10/09/2008,7539,68,X,"Employee Is Burned In Explosion, Later Dies",0419400
200555944,11/18/2009,1389,46,X,"Employee Is Killed, Others Injured In Natural Gas Explosion",0625700
200998383,07/28/2010,3751,70,X,Worker Dies From Head Concussion In Incident With Motorcycle,0551800
200625812,06/30/2010,1751,82,X,Worker Is Killed In Fall From Ladder Jack Scaffold,0454713
200881407,11/15/2007,7699,100,X,Employee Dies From Injuries From Propane Explosion,0215800
201702743,02/16/2009,"3441,5142",59,X,Employee Is Killed In Explosion,1054195
200678340,03/31/2011,7532,2,X,Employee Dies From Chemical Exposure,0418800
125140806,02/20/2003,7532,44,X,Employee Dies From Overexposure To Chemical,0552622
202023834,10/14/2011,1761,6,X,Employee Is Killed In 40-Foot Fall From Roof,0316100
202561312,08/22/2011,7389,22,X,Employee Dies In Fall From Ladder,0950411
201354255,08/22/2011,1481,27,X,Employee Is Electrocuted While Boring And Using Auger,0419700
200212421,06/26/2008,1795,83,X,"Two Employees Are Injured, One Is Killed In Gas Explosion",0626000
202613782,06/28/2011,4213,70,X,Employee Is Killed In Truck Accident,1054112
200813103,10/28/2010,4841,40,X,Worker Is Killed In Fall From Bucket Of Aerial Lift,0627510
200993111,01/12/2007,4213,21,X,Employee Dies After Being Burned By Chemical,0551800
201283330,10/23/2010,1711,49,X,Sewer Worker Is Killed In Trench Cave-In,0418100
201613999,12/12/2008,9221,62,X,Employee Is Killed In Bomb Explosion,1054113
201924412,05/26/2008,0291,15,X,Two Employees Die From Chemical Asphyxiation,0626700
201856028,06/14/2009,3089,11,X,Employee Dies After Chemical Exposure,0452110
201859709,05/31/2008,2435,88,X,"One Employee Dies, One Is Burned In Propane Explosion",0452110
202560983,07/06/2010,4222,77,X,Warehouse Worker Dies When Forklift Backs Off Dock,0950411
202561262,08/15/2011,1761,45,X,Employee Is Killed In Fall From Roof,0950411
200812725,09/09/2008,1623,72,X,Employee Is Killed In Gas Line Explosion,0627400
200556686,08/24/2011,3494,12,X,Employee Is Killed When Struck By Cable Chain,0625700
200123172,08/16/2010,3273,64,X,Worker Cleaning Concrete Truck Is Caught And Killed,0523400
200998540,03/02/2011,3545,20,X,Worker Dies After Striking Head On Storage Bin,0551800
200999100,08/12/2011,1629,46,X,Employee Suffers Heart Attack In Trench,0551800
170814032,11/21/2007,1389,99,X,"Two Employees Are Burned In Tank Explosion, One Dies",0950664
200811198,09/19/2002,2813,45,X,Employee Killed When Chemical Tank Explose,0627400
200773646,09/02/2004,1799,33,X,Two Employees Killed And Two Injured In Chemical Fire,0134000
200626232,06/30/2011,5063,67,X,"Employee Falls From Dock, Later Dies",0454716
202553392,08/22/2011,0782,29,X,Employee Dies Of Natural Causes While Working As Laborer,0950631
202567632,07/03/2011,7941,58,X,Employee Fractures Pelvis On Freight Elevator And Dies,0420600
200922060,04/07/2011,"2411,7699,3553,3548",4,X,Employee Is Burned In Chipping Machine Explosion,0355112
201407467,07/26/2005,1799,32,X,Employee Electrocuted By Chemical Spray On Bare Wires,0552651
