Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID
202345054,04/18/2005,1771,238,X,Employee Is Killed In Fall While Working On Rebar Wall,0420600
202329728,09/10/2001,2656,8198,&nbsp;,Employee Injured When Caught In Machinery,0352410
200452423,07/22/2008,4911,6,X,Employee Is Drowned When Trash Boom Rolled Over,0418600
202314068,04/27/2004,1742,2172,&nbsp;,Employee Falls From Platform And Receives Multiple Fractures,0950612
200052439,12/14/2004,3052,2005,&nbsp;,Employee Sustains Fractures After Falling From Ladder,0728900
200052843,11/18/2006,2043,548,&nbsp;,Employee Amputates Four Fingers In Rice Mill,0728900
202329678,10/01/2002,4911,228,&nbsp;,Employee Catapulted From Aerial Lift Bucket,0352450
201262391,09/19/2008,1761,1936,X,"Employee Falls Through Skylight, Is Killed",0524200
201772530,05/11/2004,1711,7276,X,Employee Is Killed In Fall From Ladder,0213900
200830818,04/24/2004,1741,681,X,Employee Falls From Scaffold And Dies,0215600
201773660,10/12/2010,0191,13,X,Employee Is Electrocuted,0213900
312435522,01/07/2010,0171,4,&nbsp;,Unguarded Elbow Bending Machine Injures Worker'S Fingers,0950643
202005252,03/12/2009,1541,57,X,Employee Is Found Dead While Demolishing Wall,0317000
200998474,11/11/2010,8361,3,&nbsp;,Five Employees Are Over Exposed To Carbon Monoxide,0551800
201507217,09/16/2006,2047,17,&nbsp;,Employee Suffers Burn From Steam Release And Hot Oil Spill,0950614
201635547,11/08/2005,3354,1689,&nbsp;,Employee Fractures Finger In Cnc Machine,1054112
202475455,10/21/2008,3441,61,&nbsp;,Worker Lacerates Face While Using An Electric Bridge Crane,0950636
202625380,09/11/2010,2068,57,X,Employee Falls Through Skylight And Later Dies From Injuries,0352430
201351723,04/19/2002,1731,289,X,Employee Died From Not Work Related Heart Attack,0419700
200650810,08/04/2003,1799,8036,X,Employee Killed In Fall Through Roof,0521100
202540803,06/04/2009,3087,360,&nbsp;,Employee'S Finger Is Amputated By Belt And Pulley,0950641
201157591,06/05/2003,2759,1611,&nbsp;,Employee Amputates Fingers In Press Machine,0950633
201155116,06/05/2001,2038,3015,&nbsp;,Employee Partially Amputates Left Ring Finger In Meatgrinder,0950633
200452399,06/18/2008,3731,2207,X,Employee Is Killed When Struck By Member Of Barge,0418600
201087533,07/20/2006,3949,1509,X,Employee Dies While Cleaning Pool,0950625
201035474,10/14/2003,4911,264,&nbsp;,Employee'S Legs Burned By Hot Ash,0950635
201086261,04/14/2005,0722,1402,&nbsp;,Employee'S Fingers Amputated In Auger,0950625
202542098,07/07/2010,7363,7,&nbsp;,Machine Operator Loses Finger Tip In Fan Blade,0950641
201762911,02/14/2007,1791,3729,X,Employee Is Killed In Fall From Elevation,0626600
202443370,05/08/2006,1751,61,&nbsp;,Employee Dislocates Shoulder In Fall From Roof,0950633
310694328,02/04/2007,3524,892,&nbsp;,Employee'S Finger Amputated When Caught In Hammermill,0214200
202496030,09/26/2007,4225,350,&nbsp;,Employee'S Legs Fractured When Struck By Forklift,0352450
170843700,03/22/2004,1761,256,&nbsp;,Sliding Object Strikes Employee Causing Fall,0950615
202251740,07/10/2008,1741,79,&nbsp;,Employee Lacerates Hand While Using Grinder,0953210
201992401,04/12/2006,1741,4853,X,Employee Is Killed By Falling Scaffold Plank,0950411
202440632,01/20/2005,1731,4494,&nbsp;,Employee Is Injured In Fall From Ladder,0950633
200644854,08/31/2010,1629,501,X,Employee Is Struck And Killed By A Jib Falling Off Crane,0627700
201057965,09/19/2003,1741,5799,&nbsp;,Employee Injured In Fall From Scaffold,0950642
202599742,10/16/2009,7363,1,&nbsp;,Employee Rupture Knees While Loadingg Pallet Jack On Truck,0950612
200372589,06/21/2003,4952,501,X,Employee Dies In Explosion,0454510
200381119,04/28/2011,7948,3,&nbsp;,Employee Falls And Is Impaled By Tire Changing Machine,0336000
000656306,07/31/2001,1711,4980,&nbsp;,Employee Struck In Eyes By Pressurized Nitrogen Gas,0134000
201636933,06/12/2007,2411,389,&nbsp;,Employee'S Chest Is Fractured When He Falls Down A Hill,1054111
200533495,05/21/2010,3465,3,&nbsp;,Employee Gets Finger Amputated By Bending Machine,0751910
202329090,02/08/2001,1799,851,X,Employee Dies From Heart Attack,0352420
202342432,07/16/2009,1522,969,&nbsp;,Employee Is Injured In Fall Into Elevator Shaft,0215000
202316519,08/17/2009,4111,9,X,Employee Dies From Cardiac-Vascular Disease,0253650
202313599,03/03/2003,2448,8434,X,Employee Killed When He Was Crushed By Bundle Of Lumber,0950612
202448197,03/26/2008,1796,1837,&nbsp;,Employee Is Injured In Fall From Height,0950633
201107877,01/14/2006,3221,2584,&nbsp;,Employee Is Injured When Struck By Forklift,0950624
171062243,03/26/2002,1521,7578,&nbsp;,Employee Injured In Fall From Roof,0854910
200997484,04/01/2009,1623,1505,X,Employee Is Killed When Struck By Matted Bridge,0551800
000656298,06/12/2001,1742,8502,&nbsp;,Employee Injured In Fall From Scaffold,0134000
201858586,04/26/2006,1771,2426,X,Employee Dies From Fall When Struck By Concrete Pump Hose,0452110
202442778,11/30/2005,2511,1227,&nbsp;,Employee'S Finger Is Amputated By Jointer Blade,0950633
201094935,08/09/2001,3444,132,&nbsp;,Employee Hospitalized When He Falls Through Roof Panel,0950645
170855357,12/22/2002,1422,3,&nbsp;,Employee Struck By Haulage Truck,0950653
000897959,03/29/2006,1381,2472,X,Employee Dies After Being Struck By Falling Drill Pipe,0355110
200515401,08/15/2011,"1761,4931",2,X,Employee Is Killed After Contacting Energized Power Line,0552700
202490983,11/16/2010,8211,45,&nbsp;,"Employee Trips And Falls, Received Injuries",0950621
202472106,06/15/2007,7349,3336,X,Employee Is Killed In Fall From Boatswain Chair,0420600
202313045,06/01/2001,0781,2572,&nbsp;,Employee Falls Off Of A Truck And Fractures His Hip,0950612
201087392,01/24/2006,0723,45,&nbsp;,Forklift Truck Operator Overturns Vehicle And Amputates Toe,0950625
201633260,01/21/2003,1771,264,&nbsp;,Employee Pinned Between Beam Form And Truss System,1054111
202528402,01/28/2011,3272,215,X,"One Worker Killed, Another Injured, Clearing Jammed Machine",0420600
200082154,03/03/2005,3089,25,&nbsp;,Employees Are Exposed To Chemicals When Bottle Breaks,0112000
201175072,03/20/2004,5031,88,X,Falling Concrete Panel Crushes And Kills Employee,0950621
200082097,12/28/2004,1522,106,&nbsp;,Employee Injured By Nail From Nail Gun,0112000
201488186,11/11/2005,4841,131,&nbsp;,Employee Is Injured In Fall From Bucket Truck,0950622
170885537,04/07/2005,3565,342,X,Electric Shock - Cause Unknown,0950612
201021326,08/28/2007,1731,233,&nbsp;,Employee Injured In Fall From Ladder After Electric Shock,0950615
200811453,11/20/2002,0724,8690,X,Employee Killed When Caught In Rollers,0627400
202454765,08/12/2008,1521,27,&nbsp;,Employee'S Abdomen Is Punctured By Nail From A Nail Gun,0950642
201066800,08/14/2003,7389,3898,&nbsp;,Employee Is Injured When Struck By Falling Boxes,0950632
201310828,01/21/2003,7349,518,&nbsp;,Employee Amputates Arm In Conveyor,0213400
202463378,05/22/2006,3491,1507,&nbsp;,Employee Fractures Knee When Struck By Falling Object,0950643
201405271,05/11/2001,1751,2575,&nbsp;,Two Employees Sustained Fractures When Trusses Collapsed,0552651
202450474,03/17/2006,1531,4952,X,Employee Is Killed In Fall From Roof,0420600
202439832,09/02/2004,0241,165,&nbsp;,Employee Is Struck In Head By Rim While Inflating Tire,0950633
200742047,03/06/2006,1761,3555,&nbsp;,Employee Is Injured In Fall From Roof,0213100
201487204,01/06/2005,1751,4538,&nbsp;,Employee Is Injured When Slipped From Ladder,0950622
200332377,08/23/2010,1791,19,X,"Employee Falls Off Wall, Later Dies",0830300
202633921,03/24/2011,4213,10,&nbsp;,Truck Driver Sustains Concussion,0950633
201164076,07/26/2002,2331,7158,&nbsp;,Employee Is Injured In Fall From Elevated Platform,0950641
202485876,10/02/2007,5411,44,&nbsp;,Employee'S Fingers Are Amputated By Industrial Truck,0950621
201094802,06/21/2001,1721,2561,&nbsp;,Employee Fractures Hand In Fall From Water Tank,0950645
201503463,03/07/2003,7363,6463,&nbsp;,Employee Injured By Fall,0950614
200534154,02/28/2011,2452,5,&nbsp;,Employee Suffers Injury From Shaper,0751910
201502333,03/10/2001,1761,2583,&nbsp;,Employee Fractures Heels In Fall From Roof,0950614
201352408,02/08/2004,7948,7544,X,Employee Struck And Killed By Racing Car,0419700
201163227,06/16/2001,7812,2569,&nbsp;,Employee Fractures Leg When Golf Cart Flips Over,0950641
201505104,06/01/2004,4513,19,&nbsp;,Employee Injured While Inspecting Cargo,0950614
201488459,02/02/2006,4931,1625,&nbsp;,"Employee Fractures Pelvis, Ribs In Fall From Ladder",0950622
201085826,12/20/2004,5211,1766,&nbsp;,Employee Falls From Vehicle,0950625
202517959,06/30/2008,0722,766,&nbsp;,Employee Fractures Hip In Fall From Stack Of Hay,0950624
200880631,03/11/2002,4813,12,X,Phone Line Repairer Is Electrocuted By Power Line,0215800
201853207,11/07/2002,7389,8727,X,Employee Killed By Falling Mobile Home,0452110
201487964,08/02/2005,1799,740,&nbsp;,Employee Amputates Fingers When Distracted Using A Table Saw,0950622
201633880,07/15/2003,9999,833,&nbsp;,Two Employees Are Injured As Pump Casing Crushes Their Hands,1054111
201067154,10/26/2003,8059,100,&nbsp;,Cut By Broken Glass Tabletop,0950632
202013744,06/17/2002,1711,9254,X,Employee Killed When Struck By Falling Load Of Rebar,0216000
200074607,12/07/2010,8211,116,X,Employee Falls And Fractures Foot; Later Dies From Embolism,0453720
200202117,09/11/2003,1794,317,X,Employee Dies In Trench Wall Collapse,0418200
200072296,09/13/2004,1751,6810,X,Employee Is Killed In Fall From Deck,0453720
202505939,04/19/2008,8711,1246,&nbsp;,Employee Is Injured When Struck By A Vehicle,0352430
201632130,09/26/2001,8211,8150,&nbsp;,Employee Injured After Falling From The Roof,1054111
200102747,12/20/2006,5093,925,&nbsp;,Employee'S Arm Is Amputated When Caught In Conveyor,0522300
202541124,11/03/2009,1761,116,&nbsp;,Employee'S Leg Is Fractured In Fall From Deck,0950641
202455655,07/21/2009,8331,18,&nbsp;,Employee'S Thumb Is Injured By Chain And Sprocket,0950642
201702040,02/22/2006,3523,1597,&nbsp;,Employee Falls And Fractures Hip,1054115
201344025,07/18/2006,1799,4491,X,Employee Is Killed When Dump Truck Turns Over,0729700
201033750,07/02/2001,1731,2557,&nbsp;,Employee Fractures Leg And Knee In Fall From Ladder,0950635
201000288,10/02/2009,9224,4,X,Employee Dies When He Jumps From Burning Building,0253690
202359014,09/15/2006,1751,1401,X,Employee Dies After Fall While Installing Floor Truss,0352440
201119138,04/14/2005,4225,185,&nbsp;,Employee Strikes Head On Beam,0950643
202463196,03/01/2006,4953,38,&nbsp;,Employee Injures Finger While Servicing Bulldozer,0950643
200523827,10/19/2002,3535,2044,&nbsp;,Employee'S Finger Amputated On Forklift,0751910
200552735,01/15/2003,1794,358,X,"One Employee Killed, One Employee Injured In Trench Collapse",0625700
201022670,03/24/2010,2759,293,&nbsp;,Employee Amputates Finger While Cleaning Web Press,0950615
202507265,07/28/2009,0781,153,&nbsp;,"Employee Is Cut By Saw That Kicked Back, Is Hospitalized",0950622
200526853,05/13/2003,1761,35,&nbsp;,Employee Working As A Roofer Falls 15 Ft After Fosig Footing,0751910
201991981,07/27/2005,0761,65,X,Employee Dies Of Heat Stroke,0950411
201123536,09/12/2001,1771,10018,X,Employee Killed By Dropped Boom,0950613
201392313,04/20/2011,2421,94,X,Employee Is Killed When Crushed By Conveyer Rollers,0552652
201370590,02/16/2001,1623,458,X,Employees Killed In Trench Collapse,0317700
200712883,06/30/2006,1382,4556,X,Employee Is Killed When Vehicle Rolls Over,0636900
102352051,10/19/2002,0783,32,X,Employee Trimming Trees Falls And Dies,0420600
200831394,05/30/2008,1522,105,&nbsp;,"Employees Fall When Floor Collapses, Neither Is Hospitalized",0215600
202449609,09/23/2008,4226,37,&nbsp;,"Employee Falls From Storage Rack, Suffers Concussion",0950633
200881563,12/23/2008,7641,5,X,Employee Is Asphyxiated By Smoke And Dies In Fire,0215800
200051498,01/03/2002,7539,59,&nbsp;,Employee Hospitalized For Lead Poisoning,0728900
201612637,06/04/2004,2421,99,&nbsp;,Employee Is Injured When Caught In Chain And Sprocket Drive,1054113
201119377,05/25/2005,1761,1866,&nbsp;,Employee Fractures Rib In Fall From Roof,0950643
201391950,05/31/2009,3296,58,X,Employee Dies From Heart Attack While Adjusting Equipment,0552652
200823045,05/11/2005,2992,3,&nbsp;,Four Employees Are Exposed To Chemicals When Reactor Erupts,0521400
201096187,11/07/2002,3861,110,&nbsp;,Employee Sustains Minor Injuries From Formaldehyde Exposure,0950645
201058872,07/19/2004,1742,40,X,Employee Falls From Second Story And Later Dies,0950642
170390835,03/30/2006,1751,191,X,Employee Is Struck By Falling Wall And Dies Later,0551800
201702594,08/21/2008,2099,186,&nbsp;,"Employee Is Caught In Conveyor, Sustains Lacerations",1054115
201321528,04/12/2010,3321,2,X,"Foundry Worker Is Burned By Molten Iron, Later Dies",0317900
201983939,03/14/2002,4212,503,X,Employee Crushed Between The Tractor And Trailer,0950411
202551552,02/09/2010,3563,217,&nbsp;,Employee'S Finger Is Amputated When Pulled Into Drill Press,0950631
201037975,01/12/2006,4231,78,&nbsp;,Employee'S Foot Is Crushed By Flat Rack,0950635
201780749,01/06/2005,7389,2,X,Diver Is Killed When Crushed Between Barge And Wreck,0935000
202366738,04/19/2007,9199,21,X,Worker Dies From Cardiovascular-Respiratory System Failure,1055350
201504271,12/24/2003,4931,1,&nbsp;,Employee Injured While Working With Utilities,0950614
201072014,12/27/2007,4789,48,&nbsp;,"Truck Driver Suffers Broken Bones, Cracks Ribs In Fall",0950632
170766125,08/02/2010,0172,470,&nbsp;,Employee Is Injured When Four-Wheeler Overturns,0950615
201169349,10/05/2007,1522,18,&nbsp;,Employee Injured In Fall From Roof To Balcony,0950641
201043262,08/25/2007,1799,359,&nbsp;,Two Employees Injured In Fall Into Elevator Pit,0953220
200822823,02/04/2005,1791,1957,&nbsp;,Employee Sustains Fractures In Fall From Ladder,0521400
201069671,11/21/2005,1521,564,&nbsp;,Employee Sustains Injuries In Fall From Ladder,0950632
201992187,01/19/2006,1742,5129,X,Employee Is Killed In Fall From Ladder,0950411
202251773,07/31/2008,5932,1064,&nbsp;,"Employee Is Struck By Table, Suffers Bruises",0953210
201167038,10/14/2005,7812,456,X,Employee Dies From Heart Attack,0950641
202089314,07/25/2010,7382,12,X,Employee Is Crushed By Industrial Truck,0524700
202440194,10/26/2004,4522,439,&nbsp;,Employee Pinned Between Vehicles,0950633
200372803,11/07/2003,1771,55,&nbsp;,Employees' Suffer Lacerations After Fall From Scaffold,0454510
200644946,11/05/2010,1442,6,X,Employee Is Electrocuted When Tarp Reel Contacts Power Lines,0627700
201570967,09/28/2001,1751,398,X,Employee Killed When Struck By Falling Wall,0830500
201622883,02/12/2010,9224,52,&nbsp;,Burn From Fire,1054196
202600037,11/11/2009,1521,752,&nbsp;,Employee Is Injured In Fall From Ladder,0950612
311248306,02/28/2008,2064,640,&nbsp;,Employee'S Wrist Is Amputated When Struck By Blades,0521400
200082139,02/24/2005,8062,34,X,Employee Falls From Six-Foot Step Ladder And Later Dies,0112000
201115110,10/20/2002,0724,6879,&nbsp;,Employee Injured When He Falls From A Ladder,0950643
200812378,06/04/2007,1611,3376,X,Employee Is Pinned Between Vehicles And Is Killed,0627400
201142676,07/31/2002,5999,4,&nbsp;,Employee Sustains Hearing Loss In Fall From Storage Rack,0950631
201166345,11/19/2004,1742,682,&nbsp;,Two Employees Are Injured In Fall Down The Elevator Shaft,0950641
200212868,11/10/2010,5153,4,X,Employee Is Trapped By Grain Cave In,0626000
201504958,07/27/2004,3325,1608,&nbsp;,Employee'S Finger Is Amputated In Grinder,0950614
200612521,03/02/2007,5093,1916,&nbsp;,Employee Is Injured When Struck By Large Container,0111700
201068152,09/22/2004,1742,4814,&nbsp;,Employee Is Injured In Fall From Scaffold Ladder,0950632
201953296,09/10/2002,4225,226,&nbsp;,Employee Shocked When Aerial Lift Contacts Power Line,0522000
200756815,04/22/2003,3312,25,X,Employee Crushed To Death By Steel Coil,0522500
201163060,11/08/2001,7211,9826,X,Employee Killed When Caught In Washing Machine,0950641
202078168,05/17/2007,1771,404,&nbsp;,Employee'S Leg Is Fractured In Fall From Ladder,0453730
200924983,05/09/2007,1794,125,X,Employee Is Killed In Trench Cave-In,0355110
201169844,11/17/2007,7353,196,&nbsp;,"Crane Overturns, No Injuries Are Reported",0950641
201989852,10/09/2003,1799,5730,&nbsp;,Employee Injured In A Partial Building Collapse,0950411
200073658,04/29/2008,0783,62,&nbsp;,Employee Is Injured When Struck By Car,0453720
200513117,09/03/2002,9199,8963,X,Employee Is Killed When Head Trapped By Sweeper Dump,0552700
201858800,02/23/2006,1796,5020,X,Employee Is Killed By Falling Clay,0452110
171061203,07/13/2001,1741,2448,&nbsp;,Employee Leg Is Amputated Working On Furnace,0854910
200920601,02/06/2002,1542,248,X,Employee Electrocuted When Lift Cage Contacts Power Line,0355114
171061195,07/06/2001,1761,2555,&nbsp;,Employee Fractures Pelvis In Fall From Roof,0854910
201311222,05/17/2004,1791,5222,&nbsp;,Employee In Injured In Fall Through Roof,0213400
201614336,11/05/2009,2421,130,&nbsp;,Employee Strikes Head On Stationary Saw Blade,1054113
202529848,09/10/2009,8062,39,&nbsp;,Employee Suffers Fracture In Fall,0950635
304257389,04/17/2001,1799,10408,X,Employee Killed When Caught Between Machine And Ceiling,0453710
201353554,03/01/2008,"1542,1731,1742",2533,X,Worker Is Killed After Falling From Step Ladder,0419700
201320694,01/14/2005,8011,109,X,Employee Is Killed When Crushed By Cart,0317900
201504438,01/14/2004,1761,5520,&nbsp;,Employee Is Injured After Falling From Roof,0950614
202456059,01/05/2010,7389,331,&nbsp;,Worker Fractures Foot While Using Ladder Imjproperly,0950642
200651743,08/04/2010,1623,17,X,Employee Dies In Trench Cave-In,0521100
200352151,06/04/2001,1623,793,X,Electric Shock - Contact With Overhead Line,0453710
200554368,05/16/2006,"1389,1311",40,X,"One Employee Is Killed, One Is Injured When Well Explodes",0625700
200801470,10/25/2005,1623,1259,&nbsp;,Employee'S Leg Is Amputated When Caught By Excavator,0523300
170838221,08/18/2003,5211,2133,&nbsp;,Employee Falls And Run Over By Forklift,0950615
202492252,08/21/2011,2033,1,&nbsp;,Forty Seven Employees Are Exposure To Chlorine Dioxide,0950621
200841708,10/29/2008,1311,1826,X,Employee Is Killed In Natural Gas Explosion,0524530
201172970,01/20/2003,2044,1979,&nbsp;,Employee'S Finger Amputated In Hopper,0950621
200451862,05/13/2005,2879,134,&nbsp;,Three Employees Are Overexposed To Toxic Chemical,0418600
201772274,11/14/2003,1611,7741,X,Employee Killed When Struck By Dump Truck,0213900
200512994,09/05/2002,1751,8952,X,Employee Killed In Fall From Scaffold Platform,0552700
201168127,10/02/2006,2051,984,&nbsp;,Employee'S Finger Are Amputated In Bakery Machine,0950641
201118403,01/14/2005,1711,246,&nbsp;,Employee Injured In Trench Cave-In,0950643
170868277,07/12/2005,4213,4138,&nbsp;,Employee Is Injured In Fall From Truck Bed,0950621
201954740,07/25/2006,4953,31,X,Construction Worker Dies From Asphyxia After Pit Cave-In,0522000
201173531,01/24/2003,8069,94,&nbsp;,Employee Injured From A Fall Down Stairs,0950621
201408309,12/29/2010,1741,18,X,Employee Is Crushed By Scaffold,0552651
201147907,04/05/2006,5099,349,&nbsp;,Employee Injures Foot When Caught Under Pallet,0950631
200675528,06/03/2005,0782,5958,X,Employee Is Killed When Run Over By Tractor,0418800
201925336,10/13/2010,7389,1,X,New Employee Drowns On First Dive In Water Tank,0626700
200644466,05/10/2009,3511,132,X,"Employee Sustains Injuries From Arc Flash, Later Dies",0627700
126221993,02/14/2002,8221,38,&nbsp;,Employee Suffers Burns From Pressurized Hot Water,0950641
202539623,05/31/2008,4952,282,&nbsp;,Employee'S Arm Is Fractured When Struck By Truck,0950641
201751799,08/04/2008,2099,3,X,"Employee Is Burned By Heated Caustic Solution, Later Dies",0830600
200001477,06/17/2002,1799,650,X,Electric Shock - Contact With Overhead Line Thru Boom,0728500
202490090,06/16/2010,0761,682,X,Employee Is Killed When Run Over By Tractor,0950621
202449450,06/29/2008,1474,2,&nbsp;,"Employee Burns Stomach, Is Treated And Released",0950633
202363651,02/23/2004,1611,7501,X,Employee Is Killed When Struck By Hopper Lid,1055340
200813137,12/02/2010,1389,22,&nbsp;,Employee'S Burned In Flash Explosion,0627510
202023586,09/13/2007,1751,2994,X,Employee Killed In Fall From Roof Of House,0316100
201106952,10/05/2005,1799,43,&nbsp;,Employee Is Burned When Tourch Ignites Flammables,0950624
200811776,05/20/2004,1731,10,X,Employee Electrocuted During Work In Control Vault,0627400
200625978,11/24/2010,1791,3,X,Employye Falls 13 Feet Off Roof And Hits His Head,0454714
201074416,08/31/2009,8211,3,&nbsp;,Worker Suffers Possible Heat Exhaustion Delivering Materials,0950632
200202935,04/12/2007,1771,3548,X,Employee Is Struck And Killed By Falling Load,0418200
202441846,07/19/2005,0181,8,&nbsp;,Employee Lost Consciousness Due To Heat Stress,0950633
202453106,01/19/2007,1541,2868,&nbsp;,Employee Is Injured In Fall From Ladder,0950642
201881281,12/30/2009,9224,1,X,Worker Exercising Dies From Cardiac Arrest,0253630
200922110,03/29/2011,2411,121,X,Employee Is Struck And Killed By Tree Limb,0355111
201503638,04/17/2003,4213,2476,&nbsp;,Employee'S Finger Cut And Infected,0950614
201701760,11/30/2004,2421,6520,X,Employee Is Run Over And Killed By Forklift,1054115
200675296,05/03/2005,0783,2017,X,Employee Is Electrocuted While Trimming Tree,0418800
170839179,05/20/2004,1611,179,&nbsp;,Employee Is Injured After Feet Were Caught In Conveyor Belt,0950615
170761282,05/10/2001,4911,799,&nbsp;,Electric Shock - Contact With Overhead Line Thru Boom,0551800
300778958,02/11/2002,1791,4713,&nbsp;,Employee Injured When Struck By Truss,0950642
202351060,09/02/2003,5013,7970,X,Employee Struck And Killed In Tire Assembly Explosion,1055320
201522976,04/01/2007,2241,4,X,Employee Dies Of Asphyxiation From Toluene Fumes,0111500
202087920,09/17/2006,2033,1367,&nbsp;,Employee Fractures And Lacerates Finger In Seamer Machine,0524700
202355954,10/26/2004,1611,3256,&nbsp;,Employee Is Injured When Struck By Vehicle,0352430
202367959,06/05/2009,5093,1,X,Worker Asphyxiates When Steel Container Crushes Him,1055330
201391133,12/17/2005,7381,5217,X,Employee Is Struck And Killed By Falling Overhead Door,0552652
201035607,08/28/2003,7996,140,&nbsp;,Employee'S Thumb Punctured By Nail Gun,0950635
200624591,02/05/2008,4225,2582,X,Employees Killed When Building Collapses During Tornado,0454711
201083375,11/08/2001,1781,9827,X,"One Killed, One Injured When Drilling Rig Hits Power Line",0950625
202601852,01/31/2011,9199,59,X,Worker Falls And Dies From Water Tower,0551701
200358141,10/28/2009,3564,50,X,"Employee Working In Confined Space Collapses, Later Dies",0453710
201800828,12/21/2005,3089,998,&nbsp;,Employee'S Arm Is Crushed By Rolls Of Extrusion Machine,0950644
200824027,02/02/2009,1791,59,&nbsp;,Worker Is Injured In Fall From Precast Wall,0521400
201147196,12/19/2005,7342,39,X,Employee Is Found Dead From Cardiac Tamponade,0950631
201796455,08/25/2002,3496,182,&nbsp;,Employee Is Exposed To Apparent Cloud Of Hydrogen Sulfide,0950644
201059912,06/27/2005,7922,43,&nbsp;,Employee'S Hands Are Crushed When Unsecured Load Falls,0950642
201127404,01/16/2010,4581,110,&nbsp;,Employee Injures Finger When Pinched Between Two Carts,0950613
200650596,02/22/2002,5211,581,X,Employee Died After Being Pinned By Truck,0521100
201175163,01/18/2004,1731,58,X,Employee Electrocuted When Struck By High Voltage Line,0950621
201491891,10/06/2008,3561,399,&nbsp;,Employee Amputates Finger In Machine,0950625
201126752,03/04/2008,9621,877,&nbsp;,Employee Fractures Leg In Fall,0950613
202516258,08/31/2007,0173,1,&nbsp;,Employee Reacts To Aluminum Phosphide Pellets,0950624
200823557,03/05/2007,7217,21,&nbsp;,"Employee Dies Of Blunt Trauma, But Death Is Not Work-Related",0521400
200261402,01/01/2001,1623,849,X,Electric Shock - Direct Contact With Overhead Line,0627100
201123981,07/25/2002,3089,2137,&nbsp;,Employee'S Finger Is Amputated When Caught In Baler,0950613
202351391,11/25/2003,5541,151,X,Cardiovascular Incident Kills Employee,1055320
171060981,05/14/2001,4512,10,&nbsp;,Employee Caught Between Baggage Tug And Concrete Post,0854910
201105954,12/08/2004,8611,1502,&nbsp;,Employee Suffers Partial Amputated Finger,0950624
202365557,12/21/2005,8222,434,X,Employee Dies From Heart Attack,1055330
200122679,08/01/2005,7999,5737,X,Employee Is Killed When Amusement Ride Collapses,0523400
202260774,10/20/2007,1542,2,&nbsp;,Employee Injured In Fall From Seventh Floor Of Building,0257230
201751393,05/03/2005,1521,6048,X,Employee Is Killed From Electric Shock,0830600
202488219,10/01/2008,0179,664,&nbsp;,"Employee Is Run Over By Tractor, Fractures Leg",0950621
201483971,03/06/2001,1799,10557,X,Employee Killed When Struck By Board Thrown By Bandsaw,0950622
202461851,01/12/2007,1751,3852,X,Employee Is Killed In Fall From Roof,0420600
201183043,07/21/2006,1771,491,&nbsp;,Two Carpenters Are Injured When Falsework Collapses,0950611
200624625,02/25/2008,1711,2549,X,Employee Is Killed In Fall From Stepladder,0454711
201857307,10/31/2003,7349,7786,X,Employee Was Killed While Cleaning Cooling Tower,0452110
201622065,06/21/2006,0212,3740,X,Cattle Manager Dies After Fall,1054116
202486841,03/22/2008,3087,309,&nbsp;,Employee'S Arm Is Pulled Into Conveyor And Is Fractured,0950621
201491768,08/13/2008,1731,52,&nbsp;,Employee Is Burned By Arc Flash,0950625
201636479,11/07/2006,1542,21,&nbsp;,Employee Is Injured In Fall From Joist,1054111
201089612,05/15/2007,3086,670,&nbsp;,Employee Crushes Four Fingers In Mold Forming Machine,0950625
201506318,08/24/2005,1542,149,&nbsp;,Employee'S Stomach Is Lacerated By Saw,0950614
201955903,10/05/2009,1623,46,&nbsp;,Employee Is Injured In Trench Collapse,0522000
202317863,01/30/2009,1442,550,&nbsp;,"Employee Fractures Ankle, Ribs In Fall While Refueling",0950653
201503141,05/03/2002,1611,9384,X,Employee Killed After Being Struck By Moving Vehicle,0950614
200462042,09/06/2006,1761,256,X,"One Electrocuted, One Shocked By Contact With Power Line",0111400
202453817,08/24/2007,2679,1016,&nbsp;,Employee Amputates Finger Tips While Adjusting Brakes,0950642
201509163,03/06/2009,1542,1198,&nbsp;,Ironworker Is Injured In Fall From Ladder,0950614
201176609,09/22/2004,1521,4819,&nbsp;,Employee Is Injured In Fall Through Roof Hole,0950621
202368601,10/11/2010,2411,418,X,Employee Is Struck By Falling Treetop And Is Killed,1055320
201105798,02/24/2005,0723,60,&nbsp;,Employee Is Frostbitten Refueling Forklift With Propane,0950624
171062722,05/31/2002,3911,834,&nbsp;,Employee'S Arm Fractured When Caught In Pneumatic Press,0854910
202627659,02/24/2011,1542,11,X,Employee Dies From Electrical Shock,0950633
201637469,12/21/2007,5731,275,&nbsp;,Employee Sustains Unspecified Fracture,1054111
200623015,01/21/2004,2296,1460,X,"Employee Has Heart Attack, Dies Using Wire-Spooling Machine",0454725
202517702,05/23/2008,7361,468,&nbsp;,"Employee Strikes Pallet On Wrap Machine, Receives Injuries",0950624
200541621,09/24/2007,1799,2980,X,Employee Killed In Fall From Radio Tower,0317500
202552642,02/11/2011,7011,18,X,Employee Dies Of Heart Attack,0950631
201633740,07/03/2003,4959,8116,X,"One Employee Killed, Three Injured Cleaning Storage Tank",1054112
201281748,05/24/2004,1711,5671,X,Employee Dies After Fall,0418100
202550984,09/28/2009,3315,237,&nbsp;,Employee Is Injured While Operating Cabler Machine,0950631
